,Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
0,TRAIN/Downward_Dog/Images/downward_dog30.jpg,164.29136217098426,175.97004758736136,151.43885293691253,202.7459328482278,179.45499118739247,181.8114615140004,358.2619560439525,1.6545761863990296,351.1084036183842,102.3409533674847,101.57564572518265,222.13759477388828,92.86916666037219,92.49398226600586
0,TRAIN/Downward_Dog/Images/downward_dog31.png,170.54896760059933,165.14484533767623,181.2952412072806,186.2882149417407,169.062000483825,170.52792863782088,359.1546190917318,0.8584931956498293,7.642930192771311,90.14220493693878,91.29291441426159,319.0856167799749,87.65465512211486,87.39151758885077
0,TRAIN/Downward_Dog/Images/downward_dog32.jpg,172.69424046668917,160.2630985044991,172.87498365109818,195.10685508470326,187.18632802107237,186.66961984231233,358.17152288958624,1.922074217206532,17.268783581672345,84.74425942009462,87.21756385519693,33.569698418372454,86.2428923477746,87.97102633047105
0,TRAIN/Downward_Dog/Images/downward_dog33.jpg,163.46156948028727,159.05124094090024,172.3718503314193,195.50842702809425,178.78204997971048,183.7844799094879,357.4118329049875,2.25534628345735,13.95106645508533,86.56088022156503,83.40762292849305,343.68614757373945,86.39006345494171,83.23154293169978
0,TRAIN/Downward_Dog/Images/downward_dog34.jpg,171.0273733851036,169.89496363496204,163.55581420851124,195.75429485860784,181.3288344288466,182.36062898833114,357.8060359455373,2.1550612610764723,359.3839400916008,86.41514619634418,88.05750651473743,341.3784206335124,81.31662216172597,83.90569169846485
0,TRAIN/Downward_Dog/Images/downward_dog35.jpg,167.90524292298792,165.73548770192008,189.01932243138168,172.3493490446406,169.3469782637637,166.97881765132857,358.07724418053357,1.7603861500419593,1.8476102659945925,64.15926767857749,65.06785067282397,70.97439396243131,66.1213685730437,65.7249948278056
0,TRAIN/Downward_Dog/Images/downward_dog36.jpg,169.5701399709188,168.55562323730854,192.30119026595395,177.07502205084364,181.71891215696104,178.96107124645889,0.5920206223286123,359.38788889213066,354.07179659255166,65.50051657544887,69.21734114528604,206.02959219151344,74.32363080742293,72.96900673596987
0,TRAIN/Downward_Dog/Images/downward_dog37.jpg,161.89151932206946,166.23921488820875,175.39551284301848,186.5165634212748,177.91597864637998,179.0182696498194,358.92061571430145,0.9575351172165337,0.5354589855645314,75.53993972564923,74.21412336698685,288.1991650530454,76.02794792450081,73.92632770974387
0,TRAIN/Downward_Dog/Images/downward_dog38.jpg,178.53119928561418,174.29387019344975,173.15722658736905,189.5886413130331,181.22113381994222,179.91473848627874,355.8225936434359,3.8631707950349123,2.202598161765806,85.83923256088146,88.41341653637089,315.0,83.51682188214843,85.09189415751986
0,TRAIN/Downward_Dog/Images/downward_dog39.jpg,173.3087355674477,165.6997225508144,177.95065987181934,190.1755108430432,180.7513769830243,180.2724026045127,359.0343432943935,0.6838046277279476,20.854458039578347,99.18883607735876,96.8090501796134,4.864514437760531,99.91957806166987,95.54559842178247
